1163839093614137346|2531271308|2019-08-20 22:43:57|indonesia|kalimantan+selatan|banjar|26_35|Kalo ibu kota pindah karena padat penduduk &amp; banyak produksi sampah kenapa malah impor sampah? #ILCPerlukahIbuKotaPindah
1163842702942720000|132872136|2019-08-20 22:58:18|indonesia|jawa+barat|kota+bekasi|above_35|Bagaimanapun, kalo Ibukota jadi pindah ke Kalimantan Tengah/Timur ku jadi senang. Pasti jadi lebih sering kumpul sa… https://t.co/3sza18Hat7
1164189263052718081|1149004059006734336|2019-08-21 21:55:24|indonesia|jawa+barat|indramayu|None|Perlukah ibu kota pindah?
1163889258869825536|358014692|2019-08-21 02:03:17|indonesia|jawa+barat|kota+bogor|18_25|@Baroindra Dengan nongolnya gua juga takkan mencegah Ibu Kota pindah ke Kalimantan.
1163876510672941056|851295895|2019-08-21 01:12:38|indonesia|kalimantan+tengah|seruyan|18_25|Tadi nonton ILC ttg pemindahan ibukota. Sbg anak Kalimantan, tentunya saya senang dengan pemindahan ini.Tapi secar… https://t.co/k0TUBzCd8Z
1163987639176851456|351301353|2019-08-21 08:34:13|indonesia|jawa+tengah|demak|above_35|@MardaniAliSera Ternyata 2019 pindah ibu kota negara....
1164188622305677314|1033777566|2019-08-21 21:52:51|indonesia|jawa+barat|pangandaran|None|Ibu kota pindah. Me : https://t.co/YMbhhXiQjT
1163946417565515776|4472452752|2019-08-21 05:50:25|indonesia|jawa+timur|sidoarjo|None|@PriRabbani_ Kajian pendahuluan buat memutuskan PEMINDAHAN IBU KOTA NEGARA?
1164199237539598337|1159462651409252352|2019-08-21 22:35:02|indonesia|dki+jakarta|jakarta+pusat|None|1955, PKI usulkan pemindahan ibukota ke Kalimantan. Wacana itu dari studi kelayakan sampai aksi sepihak.Di kaliman… https://t.co/F4Ab9ODSNO
1164179269599162369|99112080|2019-08-21 21:15:41|indonesia|banten|kota+tangerang+selatan|26_35|Pemindahan ibukota? Kenapa mayoritas orang-orang berpikiran "jakarta" yg dipindah? Yg pindah itu pusat pemerintahan… https://t.co/FGLZU7af5K
1164143270882136066|1668936487|2019-08-21 18:52:39|indonesia|kalimantan+selatan|barito+kuala|26_35|IBU KOTA NAGARA DI KANDANGAN? @ Kalimantan selatan https://t.co/GwZcKuEckF
1164063211022274561|1021922545954516992|2019-08-21 13:34:31|cina|None|None|None|Gegayaan pindah ibukota
1164189865778401281|95348099|2019-08-21 21:57:48|indonesia|dki+jakarta|jakarta+timur|above_35|@tharr_k Pindah ke kalimantan, hellow please gue mau tetap jadi anak ibukota. Gamau jadi anak daerah Jakarta
1164114168603009024|1036620933228716037|2019-08-21 16:57:00|indonesia|jawa+barat|bandung|None|Aku tidak berharap soal pemindahan ibu kota, tapi mempersatukan ibu kita
1164039262892773376|893897921015324672|2019-08-21 11:59:21|indonesia|lampung|pesawaran|26_35|Milenial Cerdas! Sherly Annavita: Alasan Pemindahan Ibu Kota Justru Menunjukan Kegagalan Jokowi… https://t.co/qnVXjGa3jj
